COUNTY,STATE,ZHVI_2020,ZHVI_2021,ZHVI_2023,WFIR_AFREQ_2020,WFIR_EXPT_2020,WFIR_RISKS_2020,WFIR_AFREQ_2021,WFIR_EXPT_2021,WFIR_RISKS_2021,WFIR_AFREQ_2023,WFIR_EXPT_2023,WFIR_RISKS_2023
Roberts County,SD,184132.9441725968,212640.5784148305,222210.1030743015,0.000404874820744,14623599001.860285,10.072276008722012,0.000404874820744,15066992660.385792,9.867208842287493,0.000718273981658,23034627873.22283,71.84218899140949
Clay County,TX,147316.53777747686,164671.06938531488,185042.20572811773,0.007563450871962,27676182744.458096,16.942043144439292,0.007563450871962,28446094478.37445,16.837760017826085,0.004211968833885,40053589251.19033,88.80050906776965
Pike County,AR,124853.9528185134,146515.0816615378,167827.24128850803,0.000476184905415,1877523516.4353368,4.021493412035525,0.000476184905415,1929971218.15666,3.925091983967592,0.000572590925058,7088320572.746339,52.84759783646198
Nemaha County,KS,138508.03251692723,151593.5078475052,181206.04946449547,0.000388283867303,8782814515.38002,4.996157071721148,0.000388283867303,9059273996.01003,4.925850638324595,0.000843493011187,16746489316.273104,69.869551384028
Holt County,NE,121645.98112216983,134780.14985822994,149828.7763253649,0.000708757947906,8590021163.891596,7.86567379312612,0.000708757947906,8968890806.38551,8.159768315502765,0.000928450082562,17034310141.235836,66.49697741011772
Butte County,SD,262674.69647860294,303606.69055784843,352304.63024277106,0.002797223099347,4943416527.861449,6.135232860854212,0.002797223099347,5106209271.311037,6.036966979096118,0.003581524987708,23802587084.660534,86.73242125357939
Howard County,MO,137050.36090777104,159674.4881104307,193842.3332833027,4.5897157924e-05,3468291910.638776,1.622875457402482,4.5897157924e-05,3564150809.2638035,1.619800730299504,6.5820551011e-05,11228531805.167322,15.272033089405026
Alcona County,MI,155426.82940682548,158519.08646943426,165866.62188068876,8.1283117984e-05,6807818554.022248,7.35616138942284,8.1283117984e-05,6987981392.363553,7.282110528417467,0.000227590622809,17385285521.548,55.90200445434298
Love County,OK,132973.1772241096,151340.410301398,186666.9402712797,0.003997146377626,20487217517.21372,14.920129100983676,0.003997146377626,21043103090.08192,14.794455057032506,0.004679964041682,37263796810.065216,86.60515431116768
Ochiltree County,TX,131499.14389391287,137513.09776880502,115998.80289987252,0.00269652139671,1129592504.8215692,6.635814725411786,0.00269652139671,1246705939.1056914,7.004226820572518,0.002392099070318,8097632830.291216,81.10085905186128
Perry County,AR,116160.03747458768,131903.39798500467,144036.5713001661,0.000497830551004,424305859.2551585,1.888439349515165,0.000497830551004,436128108.8280657,1.724583692242081,0.000964916807628,7789872714.754675,53.51574928412345
Franklin County,IA,114082.08374407684,125125.84873917514,139411.25044834055,4.694796373e-06,1535635292.620419,1.481384706920602,4.694796373e-06,1580830889.2137904,1.421290106300165,1.0103190172e-05,34884786111.94135,12.75851097677378
Carroll County,MS,148720.26715230662,168692.78473595306,170729.0007597497,0.000273142057065,533934553.3900208,1.395756143337415,0.000273142057065,548507282.3839095,1.348077111510585,0.000154912970557,4620350852.880938,19.37639198218263
Keokuk County,IA,109198.16580695208,119061.41139083904,130048.894947219,3.9335057699e-05,4462748861.010044,2.306350782282721,3.9335057699e-05,4604147510.909975,2.267207438752827,0.000115242357384,12025431934.589096,35.34839325485205
Lewis County,MO,126967.19343746184,145611.83583508545,150741.77416312572,5.493787591e-06,226343471.91749752,0.582832869230268,5.493787591e-06,232758292.18784043,0.567566694537077,1.1583471207e-05,21583198181.289528,7.349665924276169
Jackson County,MN,133234.98877014965,148943.71507924562,178052.70204392364,1.3698009577e-05,2660610610.455734,1.837908304358296,1.3698009577e-05,2740539090.9686565,1.795836792743662,1.1767954131e-05,38586681942.38327,13.90391345847916
Pulaski County,GA,104505.31619291498,119735.60078729635,150494.806792738,5.170275773e-06,159790710.41386667,0.42180995135859,5.170275773e-06,164141600.08130395,0.403094975305024,1.0310045658e-05,67204081972.99388,17.435571110404073
Duval County,TX,32969.60744764154,42715.49791848461,81919.76695949603,0.001182832077697,4692191226.809533,9.030367120904804,0.001182832077697,4818773151.813208,9.019485465201653,0.001601823170644,5057385669.561675,59.14731148584154
Marshall County,KS,92618.67420747172,104415.62568586205,124243.5275079111,0.000312289473611,8695539075.747507,5.155049884710934,0.000312289473611,8956079302.91909,5.158864790028679,0.000760672306724,16953019100.544731,69.42411708558703
Sabine County,TX,151291.94776459885,172561.57199783347,176249.8355517853,0.000463416810373,2560837395.4969563,5.328069398407653,0.000463416810373,2629719314.5905185,5.251230845273716,0.000660339836164,20218989334.969868,64.46070633153039
Calhoun County,IA,97738.81225328888,111623.7168294055,128841.55803732762,4.802848972e-06,617432065.9324037,1.252853205851457,4.802848972e-06,638029899.9920428,1.239925582285492,1.0693489654e-05,35502577143.9138,11.58129175946548
Tunica County,MS,105934.72350510828,119305.34064316595,121494.27340864344,3.4209728582e-05,772737.5424912014,0.302000465610854,3.4209728582e-05,793412.8323426563,0.292970418294086,2.8404838487e-05,11157092998.992422,3.468024180719058
Montgomery County,MS,92680.5987695695,110555.6767287309,114113.3313930396,0.00033772394815,397590711.54863137,1.961013954614554,0.00033772394815,408342984.3477673,1.89542728868796,4.9613248339e-05,6542005205.657664,6.490614062997137
Yuma County,CO,185264.4800828375,213938.9747589582,241459.95761528736,0.00017011808687,1254664949.5044274,2.754717015301865,0.00017011808687,1316379123.5017354,2.758471397531983,6.9369522293e-05,9385358306.603289,33.85300668151447
Webster County,MS,123326.86888868088,141453.69755822545,152892.22300466264,0.000312594936828,513663874.5606977,1.69915360691672,0.000312594936828,527556792.0599792,1.651103818512474,1.9616030962e-05,13844738827.87966,3.722558065542475
Scott County,AR,118653.7476912918,135838.7814626371,145674.76039643952,0.001425935629625,2531313151.7192383,6.686634393565166,0.001425935629625,2603798607.0048933,6.613127484022162,0.003438739587715,7808658025.229914,73.6239261851734
Grundy County,MO,61702.18788017501,73190.1591489486,67209.10273013271,0.000188701825736,3661481945.295379,3.694575494948551,0.000188701825736,3766895475.086878,3.606386537670663,0.000354766582242,10630023354.725409,51.63856188355075
Zavala County,TX,75518.742910704,82928.25518224176,91885.5687532404,0.001181710598586,1323535628.8211634,7.069188507829711,0.001181710598586,1365184264.2067404,6.905913873235614,0.001015111324744,6583803734.415856,54.15208399618199
Runnels County,TX,107406.15956071552,118142.28049079452,114953.45576420928,0.003340176060305,8303196344.479558,12.998933933542393,0.003340176060305,8533751835.698872,12.966038994615197,0.00203804514607,19565068821.21088,79.06458797327393
Martin County,IN,118077.83610824312,142781.3834439238,171047.1728436798,1.2644094743e-05,26606571.19796416,0.197898528253963,1.2644094743e-05,27348396.226978887,0.192106356750026,1.1197962575e-05,33417654992.026257,7.286032453070315
Parmer County,TX,123578.42297136328,143330.48872093385,143290.53466655008,0.00077195348984,4108108668.482695,6.706119200078482,0.00077195348984,4387836427.697998,6.688732019580947,0.00209590458908,9060737201.734814,71.55583837098314
Lanier County,GA,126368.17469376582,144310.20247160803,181536.31236323013,0.000978100498954,13212081287.0508,5.75605220412631,0.000978100498954,13571661878.822851,5.748893983215451,0.000585044853458,15052084290.592144,47.597836461979
Switzerland County,IN,146491.20110264042,174064.96559111713,205545.1636245019,2.8286827382e-05,4792799.435551571,0.213532905130529,2.8286827382e-05,4921399.412691447,0.208784096286122,1.0738503855e-05,38326778432.048485,10.913140311804009
Emery County,UT,32969.60744764154,42715.49791848461,239776.4536900468,0.000544401696985,3969135410.098871,3.731770144638028,0.000544401696985,4075830512.299567,3.721932157345707,0.000469520569998,9439126016.514402,61.31084950684061
Sac County,IA,104971.41463408504,120235.954115705,142711.63382908938,5.471897055e-06,746528746.8033018,1.275181444797219,5.471897055e-06,772947988.6676441,1.256843164649367,1.010678187e-05,31208787969.46348,12.56761056315622
Swift County,MN,126816.68220519496,138910.1371832415,164296.27299771397,8.7993035037e-05,9206598805.754131,5.094219201423384,8.7993035037e-05,9473072342.020664,5.022203182104339,0.000568841710363,12615847663.485596,64.33343938911868
McLean County,ND,162517.25354901943,172610.26784125456,183422.70595637013,0.000201584519296,7751628995.45563,5.198855066416621,0.000201584519296,7991680257.301205,5.142245390094794,0.000341088159632,19803383702.75649,75.08749602290804
Marion County,TX,130465.0519047252,141450.9746556795,147162.89684551413,0.000440469216145,3794369702.5502152,5.553069076832376,0.000440469216145,3896163007.907728,5.538228295074878,0.000493674798982,13692001196.169716,46.96150174992046
Clarke County,IA,126655.72433452138,143541.46867804838,166872.7658005232,0.000180138481082,9382598941.41481,4.7711518986593,0.000180138481082,9660619329.59356,4.679886465744021,0.000372220374055,13856130163.614471,48.9977728285078
Rock County,MN,200921.09136320537,219283.31876508667,252268.84350921767,2.0974462003e-05,1897895982.967903,2.309487072399971,2.0974462003e-05,1961057355.9246528,2.146549285582708,6.2954267863e-05,14300369863.909628,10.054088450524976
Mountrail County,ND,175167.50441621905,190734.35917139685,207502.1396734896,0.00037049841064,8362025188.906841,4.234346550430828,0.00037049841064,8616365734.557966,4.171835381892739,0.000510433315284,24228244465.651863,75.34202990773147
Cumberland County,VA,172474.4713957073,206083.8653769635,246072.4671326023,0.000134405101209,611701670.7447976,1.567945850127305,0.000134405101209,628376406.4393537,1.569170756094907,8.720177979e-05,6124996900.063992,7.317849188673242
Stevens County,MN,174218.84038809975,184978.2722873104,199309.0912137304,3.8670934275e-05,5672367656.316618,3.61491274976643,3.8670934275e-05,5835851537.312264,3.524948972297618,0.000285710390268,11488070915.186625,40.94813872096722
Linn County,KS,105560.4027243994,124777.39417658457,133637.38740009963,0.000176164396004,808871696.2266016,1.771566505352078,0.000176164396004,831605438.0454019,1.75962369761999,3.76528691e-05,20102140950.370502,17.881005408845052
Wilkes County,GA,95104.46402770469,114864.98846155342,146833.4169344436,0.000167477617074,1246695806.6326394,2.867098448175679,0.000167477617074,1284652457.0380635,2.872093280190293,2.1189746434e-05,14165195252.545176,6.967865097041044
Grand County,UT,408673.5027236452,499153.2636768487,593614.7319696475,0.001715172485649,6895208679.902275,8.983854174068815,0.001715172485649,7079127608.952705,8.98014951812381,0.001135158417357,16208077146.063292,61.915367483296215
Humboldt County,IA,123289.31676952395,135553.3712578801,148009.18557082696,4.135229717e-06,1845469450.0783384,1.308280351796344,4.135229717e-06,1896189801.8962388,1.283918532928666,1.1981130215e-05,30631107645.723305,6.267896913776647
Yellow Medicine County,MN,118822.40774983323,135513.6133265006,152805.79782971245,5.4175949499e-05,6260565808.182331,3.729610571308741,5.4175949499e-05,6442441475.591407,3.665291345922249,0.000311554461991,13480662400.861904,44.988864142538965
Irwin County,GA,90196.38607728778,106351.67255878058,123895.20839476852,0.0001865041486,4284527045.086819,2.094610346876852,0.0001865041486,4403252429.088098,2.094207447624109,8.0631116372e-05,11212760969.64692,22.9716831053134
Iron County,MO,90224.68824257675,110290.68707854846,130699.11182813716,0.000682633997665,2613508965.598219,5.782638050368516,0.000682633997665,2683388434.490728,5.659165439558131,0.001636390551811,6501602782.199587,65.38339166401526
Wayne County,NE,160030.81204937882,179357.30686184135,208230.38721314384,2.9352895655e-05,2066410099.7277887,2.110426966313937,2.9352895655e-05,2128417833.579488,2.103626632261621,0.000314088797263,6554000280.295691,35.6347438752784
McCormick County,SC,225750.02795209645,265086.5882101019,324999.99579433113,9.9312749905e-05,531779729.2177922,1.887396355725533,9.9312749905e-05,545971560.5290749,1.841708717040391,1.1678029669e-05,22119954377.45685,2.640789055042952
Cheyenne County,NE,101128.64701112114,115405.93224776111,144914.61131685655,0.000330539309413,1422466798.0492196,2.994484361263892,0.000330539309413,1467847905.1369553,2.829147030134055,0.00030371816926,4891862885.873512,27.139675469296847
Latimer County,OK,107329.82891386014,124806.69858461962,137249.39990052851,0.010413771203218,6869122268.037444,16.169462825860514,0.010413771203218,7056120547.575672,15.95800391733306,0.020662659223377,17083040843.089998,92.17308304167992
Greenlee County,AZ,131945.17378690816,150923.43948043045,156189.16945520148,0.008302759992103,5523953471.431866,6.075569174375732,0.008302759992103,5673202611.15036,6.053304023018908,0.002687684779389,10999975891.135252,73.14667515112947
Chattahoochee County,GA,104900.13107629342,113778.2877642768,112995.51840758958,0.000214326840961,7642030188.546006,0.012269160493952,0.000214326840961,7846143049.577847,0.011815237822059,0.000114767088223,20344820418.513603,24.59433662106268
Brown County,KS,83926.87997595328,98173.07797440498,118794.74514155091,9.0183218084e-05,2860058391.509632,3.357790934071351,9.0183218084e-05,2944627555.577017,3.301553449043294,0.000385511774528,8629702867.70705,50.81132675787464
Jones County,NC,76512.10307435483,94280.53459358629,111533.1512489442,0.000795213617104,11829936999.899912,6.575414732711433,0.000795213617104,12180362444.024143,6.421738354189972,0.000809200139571,15672543511.577995,62.965319758192805
Benewah County,ID,217498.5664172161,275968.8027849429,320433.78865936364,0.000371143509139,5722494483.581469,4.828554339810684,0.000371143509139,5877749542.908081,4.8280652473062,0.00074788939367,11659916295.456297,58.51097677378301
Brewster County,TX,187523.23085882608,216272.73062143443,231408.9701793728,0.002288074553734,15199223572.295996,20.6671082762908,0.002288074553734,15612780737.762724,20.40423756882585,0.006761475123027,35700220777.44479,95.25930639516386
Nowata County,OK,102732.64313980872,119369.48986525393,138105.0578276192,0.003260204794223,9890456324.563824,10.878226846054153,0.003260204794223,10169174794.883896,10.8539681408268,0.001543592731926,13137737117.075264,64.61979000954501
Rice County,KS,74099.55952236133,80075.71441919271,92200.16872828027,0.001363974541154,9423463691.26998,9.783610037957844,0.001363974541154,9731432788.897614,9.62662199402812,0.001300879678644,11709510322.824932,71.90582246261533
Howard County,IA,119287.7302966628,135921.20985503143,165515.43912010518,1.8619067698e-05,2948861892.087401,2.093358869899057,1.8619067698e-05,3042989648.7345104,2.010497502784862,1.0009104999e-05,35274837813.329895,20.362710785873368
