COUNTY,STATE,YEAR,ZHVI,WFIR_AFREQ,WFIR_EXPT,WFIR_RISKS
Madison County,AR,2021,194869.7541704896,0.000896276029953,3382047643.000539,4.352891009598499
Idaho County,ID,2021,266819.54236553266,0.01965558667054,44842030784.88645,27.54559810223219
Potter County,PA,2021,140546.96608185474,6.3443796902e-05,4440455405.589364,2.68133452094653
Union County,SD,2021,271866.01716705447,5.7858207061e-05,12331699164.540195,2.215634536276043
Fountain County,IN,2021,142762.43546366473,7.792004681e-06,148232395.84558213,0.410504483621016
Madison County,IA,2021,254039.1224448424,8.1722474727e-05,10726412624.972267,2.428487046412169
Clay County,IA,2021,150286.93911329575,2.4312804454e-05,5868673434.620095,3.141820077473923
Jasper County,MS,2021,135516.1537699869,0.000198990490642,989724716.6125928,1.701149466257728
Long County,GA,2021,197654.73474182628,0.001252179563733,30291420659.84487,5.848552244843777
Atchison County,KS,2021,125515.57255221966,0.000218292628781,7784092124.526531,4.814854980320975
Alamosa County,CO,2021,229461.57368038627,0.000119738540519,6140839312.365623,3.721290595917377
Fayette County,AL,2021,116945.95183123708,0.00036364504075,331833505.80623573,1.71719604571666
Burnett County,WI,2021,217780.2248343341,0.000177067075552,19895562533.39432,8.39644407852658
Wayne County,TN,2021,130988.37011503024,0.000275134973883,1388636625.9483492,1.307487215901499
Parke County,IN,2021,148239.9008772168,1.9650234512e-05,140439503.3119771,0.451332368789928
Dade County,GA,2021,185107.99192770376,0.000752058323714,469979062.1183046,2.837642434463731
Hill County,MT,2021,193617.4827440103,0.000197150892185,2362365675.8035064,3.913095294266248
Lawrence County,AR,2021,103937.5081091996,0.000149049175912,1276548134.1058705,2.983712669457804
Lawrence County,KY,2021,140490.4539320553,0.003030561803317,15397241641.315723,9.999968861665032
Brooks County,GA,2021,133105.73863029951,0.000253464413747,21614248670.366383,6.012582167687668
Wayne County,IL,2021,107767.66107229698,3.3456671383e-05,305289336.72677624,0.770414451353924
Crawford County,WI,2021,155691.17225020684,7.3671628543e-05,3147606602.4922457,2.256202313486117
Rockcastle County,KY,2021,105792.42697784508,0.001726835349382,1767962048.6605785,4.727475465750049
Union County,FL,2021,185201.25908380785,0.005388869064682,39571487126.6723,6.42842761406393
Bates County,MO,2021,185830.9821999109,0.00021362921819,941601676.2597497,2.223705806024502
Sevier County,AR,2021,135014.61575131127,0.000944246409474,4807986645.402565,6.226398996285397
Brunswick County,VA,2021,143180.74299301326,6.7566152436e-05,567966789.9013067,1.4356239718997
Appomattox County,VA,2021,213695.2739136452,0.000375358150999,1685543125.2201312,2.792987025068454
Bayfield County,WI,2021,231714.3522874975,3.5085478582e-05,3055020502.9497013,3.179973511484066
Kanabec County,MN,2021,216481.437210815,0.000652474386169,32235952032.440407,9.657464441881698
Ashland County,WI,2021,150318.3710485428,1.164267137e-05,1766957529.8051844,1.835922134069716
Pemiscot County,MO,2021,83968.75616659071,1.751351757e-06,1879626.9100678293,0.068602846965805
Neosho County,KS,2021,78147.31263438794,0.000267025584712,1491814763.0104847,2.687370011659366
Otoe County,NE,2021,170850.8959365817,1.8569598586e-05,6285723645.992241,2.364047601658333
Leon County,TX,2021,256397.03292673343,0.000751960105952,4953515280.045297,5.708695107110681
Richland County,IL,2021,106482.45542482496,1.2757129158e-05,22368912.98929113,0.303109926939477
Benton County,TN,2021,138344.67284749335,0.000144583150709,107262334.95355226,0.981556652243697
Casey County,KY,2021,99481.91037781523,0.000565203868322,241858474.0560131,1.511680150052644
Van Buren County,AR,2021,131860.98056596363,0.000728421369069,1202957372.008675,4.531299622089792
Jefferson County,IA,2021,144903.70196555814,6.54195171e-05,13207741936.946968,3.20051655160926
Trinity County,CA,2021,316705.07959442574,0.010273552160703,31458553119.631523,28.76384604198868
Osage County,KS,2021,151521.2402959152,0.001047096396967,15663664444.683563,7.548880579071915
Mercer County,IL,2021,137206.29534571603,1.5205101517e-05,400127863.7270101,0.726750667978746
Aitkin County,MN,2021,201115.6850522987,0.000339091897168,22546050960.63512,10.224880480684853
Sequatchie County,TN,2021,200181.3134422612,0.000972398028336,291798834.68180025,2.161958018868527
Moniteau County,MO,2021,171164.79247674817,0.000415421123482,10894133718.189678,4.832787659137008
Jefferson County,GA,2021,105697.08054590624,0.000116556540642,6562126677.005826,3.803501873142586
Henry County,KY,2021,178814.42715087792,4.2688724658e-05,170199231.26022115,0.839036127980446
Pawnee County,OK,2021,120451.9171320275,0.005903732217845,18243277584.2054,14.236851888580857
Clarke County,MS,2021,108000.25005289644,0.000274874154338,724056459.3875185,2.131984218669937
Floyd County,IA,2021,126287.42516380212,1.1669185118e-05,5166939731.885838,2.188653719891895
Nottoway County,VA,2021,139648.79189614826,7.8566191246e-05,220883556.601958,1.301129079314881
Grand County,CO,2021,638369.4545782027,0.000353806490207,5720292297.513236,4.004359984970615
Barbour County,WV,2021,112888.8643564696,2.1880970267e-05,1137409438.5863304,1.141929931843157
Clark County,IL,2021,121647.8433941938,1.6758695646e-05,116035680.12290932,0.545148966023098
Carroll County,IL,2021,108367.96874189789,2.5340545425e-05,1592358601.891294,1.892102882497321
Washington County,AL,2021,146195.81790060515,0.001194733095382,14509643417.811058,5.627810653944395
Floyd County,VA,2021,198390.5409962939,0.000712022751519,390102833.9904066,1.769360592216408
Marquette County,WI,2021,186931.8447756028,0.000177584290343,16351178561.676865,5.324600388088661
Vermillion County,IN,2021,105720.73927768324,1.7972707034e-05,137471194.71733183,0.652859271224233
Lawrence County,IL,2021,76226.033313157,1.4945700876e-05,46537127.17148829,0.290159758812897
Brown County,IN,2021,269998.4105253373,1.4168612123e-05,90820189.81185472,0.401160274846375
Redwood County,MN,2021,139016.22158352562,8.041895758e-06,6850395338.796217,2.752827450070645
Gooding County,ID,2021,257825.31659599752,0.016335871291232,6224020097.608444,14.326528681872302
Grayson County,VA,2021,148954.80242093888,0.000659065693271,206693288.5311233,2.348102184232295
Marshall County,OK,2021,158556.51871179274,0.003987322905536,19766452425.042538,18.675401728940148
Roseau County,MN,2021,185279.3617494408,0.007559489045967,38095035950.283775,12.520704298505745
Tipton County,IN,2021,170880.4212112808,9.89221185e-07,22138262.117690705,0.108824339826376
Kingfisher County,OK,2021,188222.17567882373,0.000116045414926,2969655302.250972,2.417001051889355
Alleghany County,VA,2021,129933.23427935936,0.000408886660856,1019432465.2453532,2.919095991545876
Page County,IA,2021,111507.5799115243,2.5664058342e-05,2597735069.2062964,1.816712014279712
Macon County,MO,2021,135232.8212669232,8.7301464491e-05,3559335746.680054,2.907323659330027
Gulf County,FL,2021,298914.65573093813,0.001596597937807,13721146723.180782,6.998591213824765
Pecos County,TX,2021,186821.0643651468,0.001631104720596,7515139586.508785,5.426863019277044
Torrance County,NM,2021,197540.1400719953,0.001662653536643,43665166638.262245,11.387117000746754
Hamilton County,IA,2021,121301.15379541462,3.700890579e-06,652154560.5738918,0.863732081088641
Cleburne County,AL,2021,191042.25671728,0.000478791956579,2875121567.7797647,2.774853936863781
Missaukee County,MI,2021,185617.81058891423,0.000254199099406,12123714327.499107,4.712637335468949
Arenac County,MI,2021,121399.28942328482,0.000108730560824,6452286735.818661,5.132022432838434
Livingston County,MO,2021,135677.74851713967,0.00013803346107,7557481759.171868,3.792841229390115
Fleming County,KY,2021,120754.43250214632,0.000755997334564,7346226087.158538,4.889907091200612
Jackson County,TX,2021,205307.6498791564,0.000575641511313,7589371848.749816,5.717397544838595
Mitchell County,NC,2021,177419.2121116392,0.000694233265258,757036445.4804133,3.584812062167873
Sibley County,MN,2021,231566.20373813703,9.622363144e-06,2527939395.299685,1.507102915501872
Pike County,IL,2021,89945.9766621333,2.9994632387e-05,138780661.96887785,0.668759612200649
Bledsoe County,TN,2021,173307.22897714077,0.001051023140364,1525976273.907804,2.559289724611395
Gogebic County,MI,2021,93044.70644383214,1.2235610453e-05,1297728845.8940213,2.58239172490862
Kossuth County,IA,2021,128349.51181666796,5.349227645e-06,3800938086.7988415,2.117459865545481
Karnes County,TX,2021,189700.9060116432,0.001097443745752,6367366590.81295,4.125591999160146
Hale County,AL,2021,147727.94274047605,0.000375706716682,383675521.54304,1.939190942194679
Clay County,SD,2021,191339.79924670447,3.6905326686e-05,4448994383.681008,2.206145493029469
Gasconade County,MO,2021,159230.8116270584,0.000187210394495,3125448441.424163,3.319714732014997
Nelson County,VA,2021,270531.7045247196,0.000662711094207,4108678772.206367,6.404353189437859
Oglethorpe County,GA,2021,221595.1736868169,0.000153132670185,4581437086.455544,2.211808798794221
Larue County,KY,2021,163247.15507715475,8.6607631873e-05,12182195.780678423,0.226190793394983
Renville County,MN,2021,155278.44142098704,1.0512800423e-05,3815188858.964755,2.251241802126099
Jeff Davis County,GA,2021,103908.33667526128,0.000411647560534,16965943121.630648,4.807797861200613
Nolan County,TX,2021,126909.56985006951,0.012934899343369,12728088808.42426,23.32323418424674
Clarke County,VA,2021,444580.55565673,0.000433550000043,16006864301.934612,4.730289285212359
Carbon County,WY,2021,187790.9873997766,0.000750382199935,12542715062.396303,5.854319322957121
Clay County,AR,2021,87494.39707073166,5.6201150869e-05,74021823.79544196,0.862997666095469
Mills County,IA,2021,232484.7346304291,1.666636154e-05,11021611295.845615,2.225926594176923
Moultrie County,IL,2021,123648.18245526664,3.686604104e-06,71454948.73361981,0.320163020952061
Wetzel County,WV,2021,101661.6479988731,7.270711917e-06,93668457.1909389,0.435141385857807
Pendleton County,KY,2021,164375.65294467515,2.5434649259e-05,8216818.199689978,0.155977313499363
Harrison County,OH,2021,121926.0130144008,3.117006756e-06,236182591.29244223,0.375014417346549
San Juan County,UT,2021,276229.983767032,0.000574359559111,20878555210.11209,12.4789691183348
Harrison County,IA,2021,176430.03872206065,6.9327872523e-05,9823756189.16912,3.878164639626929
Dent County,MO,2021,131317.06437693792,0.0011956144104,8691536229.628597,8.277159526967097
Reeves County,TX,2021,218823.6843220914,0.000649627557071,1191466390.5903945,4.218499101070728
Las Animas County,CO,2021,193766.5367978261,0.002235873281022,28986870031.183327,16.109276547637283
Fulton County,PA,2021,184384.23936463243,5.5630445864e-05,3362445832.5679326,1.555277613212034
Knott County,KY,2021,95864.067038676,0.007799439871011,8062019308.507312,13.363294639531064
Smith County,MS,2021,144093.60956314925,0.00021845239748,969489637.391806,1.754310360233126
Jasper County,GA,2021,225951.68485453023,0.000139751013172,1842188210.62568,1.938246738677033
Butler County,IA,2021,146914.73150674152,1.3724693705e-05,5187580035.459926,2.236410648791921
Bourbon County,KS,2021,90808.70598672336,0.000269127416124,1214937454.609537,2.731623157494693
Jefferson County,FL,2021,216817.3572333573,0.000882424443547,35538296921.72731,8.284486017644596
Saline County,NE,2021,152024.09891495103,8.599478995e-06,2788059105.699264,1.644750742248974
Cannon County,TN,2021,231188.30861610305,0.000260785085861,3953055.9707984887,0.317427233578046
Choctaw County,OK,2021,98291.09908498148,0.005578989562378,8655116745.955395,16.943198237680697
Massac County,IL,2021,97304.54124419314,5.4179380309e-05,405558411.083688,1.177574155105096
Hardy County,WV,2021,174270.26771567462,0.000550955240516,14251359464.207487,8.30239012015197
Dickenson County,VA,2021,81029.10592730425,0.006588555880306,15881379133.986092,14.79502763406576
Calhoun County,SC,2021,185485.0973429962,0.000331264398273,9749813579.25244,4.526500245518425
Cedar County,MO,2021,144889.80962576487,0.000934726294412,5542083656.098634,6.550288737083536
Clay County,AL,2021,143013.1804996604,0.000172001115842,3505339017.6989985,3.178788973226814
Rusk County,WI,2021,154274.3062063856,1.9366234145e-05,1950182423.126804,1.75350485179065
Craig County,OK,2021,129007.0968838832,0.002190530720693,6352014261.531863,9.059703788959292
Swain County,NC,2021,236343.92929015108,0.001165562013806,281047605.2043118,3.192637056676791
Noble County,OH,2021,157383.0175557666,7.246309009e-06,334109499.4827087,0.447477197170048
York County,NE,2021,171609.31134991665,1.861424064e-06,394293298.5033116,0.734529220083432
Estill County,KY,2021,94720.05508778933,0.001308551006894,5826720285.854915,6.978021066727431
Roane County,WV,2021,124939.87290252408,0.000232571772812,2447624706.9275856,3.032074567811817
Atoka County,OK,2021,147517.1120965078,0.010330285770457,23535817128.34906,18.514117299666147
Allamakee County,IA,2021,176962.00118581532,0.000104573813784,10085960960.837132,4.091459187187486
Trigg County,KY,2021,153936.4075865039,0.000114067105498,231654443.68723264,1.095556455671667
Pennington County,MN,2021,200135.15971009704,0.002496805088577,17475667151.190895,9.533939823855102
Franklin County,ID,2021,365572.47342830553,0.006684883255509,10664768006.749586,7.431337138076826
Screven County,GA,2021,136373.19833832895,0.000437528929337,16954846921.233196,7.055574421160919
Crockett County,TN,2021,133880.63631771354,1.8890197765e-05,135467153.16289395,0.878519720794108
Wadena County,MN,2021,176244.03310828414,0.001337955967022,32764880210.103737,12.26738327600692
Price County,WI,2021,161225.47805766473,1.6084500798e-05,1295409009.8042588,1.232066879297068
Walthall County,MS,2021,135663.28525915925,0.000974013346645,7585441213.55853,5.283623836211656
Hamilton County,FL,2021,139933.9227418756,0.00180987158486,39193651199.93786,8.019514928547027
White County,IL,2021,95537.64549765,1.6657159091e-05,47039763.03147336,0.51621483452641
Morgan County,OH,2021,122777.07654320878,9.551422375e-06,565643401.919133,0.704726691451796
Zapata County,TX,2021,156940.50570950724,0.001329437509249,2845726304.0924554,10.613273685855033
Faribault County,MN,2021,108680.71096761954,4.010523484e-06,1948594568.775344,1.813609329244045
Lamar County,AL,2021,121295.64182965872,0.000235695659382,146948268.27838224,1.030904965482749
Murray County,OK,2021,113745.25906021104,0.00449092914044,12310159721.500805,14.227416187861284
Newton County,IN,2021,163476.81807105662,1.0619918233e-05,943797652.605564,0.974359987575736
Calhoun County,FL,2021,144046.9839680906,0.001306318607435,9847140718.276474,7.762162004414287
Glacier County,MT,2021,113175.19578859476,0.001002151222932,10076815813.045992,14.898201646078098
Washington County,IL,2021,128465.10930986523,1.22544954e-05,90400285.90119074,0.279261463185289
Chowan County,NC,2021,176461.28492867065,0.000115737037217,3888258406.699689,4.792463438282902
Nantucket County,MA,2021,2117266.331553617,4.1687466466e-05,6260828744.905377,2.824679785506042
Union County,KY,2021,103626.33674181948,2.4038115321e-05,10058.985862915672,0.014718734667055
Callahan County,TX,2021,176526.08040663626,0.00626665856118,37815125977.22666,16.822385125357325
Morgan County,KY,2021,104450.75968683272,0.002597515946902,26876359566.42892,10.635828414319995
McKenzie County,ND,2021,307648.2050201372,0.000934796847224,2806011766.4244595,3.031436465006593
Madison County,VA,2021,312918.28604868875,0.001178615253469,4436438356.653531,5.860931864930961
Converse County,WY,2021,245816.05323217763,0.004734122624426,20596259669.482903,9.5278523397054
