,RegionName,StateName,2000-mean,2001-mean,2002-mean,2003-mean,2004-mean,2005-mean,2006-mean,2007-mean,2008-mean,2009-mean,2010-mean,2011-mean,2012-mean,2013-mean,2014-mean,2015-mean,2016-mean,2017-mean,2018-mean,2019-mean,2020-mean,2021-mean,2022-mean,2023-mean,2024-mean
1201,Person County,NC,91152.33996140953,95472.34846781712,98798.34665332647,102808.93126091684,107419.11109830096,115067.0726310103,122336.7033907121,127092.1760982548,127181.4813580489,122119.0208746151,115329.712373143,109969.65896786888,112128.95852606648,115505.14169763715,122626.79767082044,126615.20138359308,130672.88501229355,139659.97616774272,149127.4510981804,156425.60114278298,170787.0431252343,199035.8760569489,221151.7462989369,229946.2463148764,239471.0834638368
1202,Webster County,MO,,,,,,,,,,,,,107546.33157394352,115689.35021973548,120695.1492434336,128158.68247160176,134972.9972666324,145579.73423572586,155344.8429080973,163484.99940349304,175833.9750972339,202665.1983581824,234825.34051918567,244336.76456631275,249690.56556127704
1203,Susquehanna County,PA,,,,,,,,,,175508.140230722,166839.29446644115,156824.23811343047,153232.48477907944,156355.35742788008,158878.58845398924,163709.40015538287,172187.83942913116,174329.05303860494,168240.69815828337,159023.4108071515,170841.33542919846,183137.54212087663,200411.51790953544,203769.91870890325,204296.69987942223
1204,Warren County,PA,,,,,,,,,,,,,,,,,92748.36348810558,84315.4145581285,86435.77188094267,90073.75798679049,98871.53341722333,113907.3607279472,125898.1154145536,129575.80036805393,138024.76363874564
1205,Douglas County,MN,,,,181126.49119358827,188478.96082429972,196554.95670752032,199864.47303327048,199439.0438852331,193071.9635322335,182737.88237827437,174320.07650458004,161512.45330739525,163149.36195292076,169059.6601720331,175617.6041209977,185409.93384334637,196761.34135582147,205461.28665529948,215676.33820886156,227513.53713158003,240957.57062709375,268851.727562271,299223.4942153624,308241.27185952454,322940.4481137905
1206,Oconto County,WI,,,,,,,,,,117380.39360957584,114199.32817116231,111452.53559282928,114617.12069684333,118159.70983560936,122101.4617676529,126863.12048904852,133785.74444442612,140955.72964349363,150859.2599813857,161131.4266995442,170424.35657853397,197825.96591577635,227469.2381282472,245753.64763211188,264099.406442946
1207,Champaign County,OH,99792.35457510392,105406.44396650516,108927.47373474784,112431.04832489444,116468.30852937984,120795.54471901288,121810.33078671164,121033.49402937714,119499.20270942312,115953.08134694993,112688.87716064505,109596.18232806255,110672.1188231,115598.40118074976,119581.56868671514,121500.30573577214,125584.48064311872,129476.03252834023,140218.34962063027,149759.97352458394,160964.7022636147,183421.83910328383,203821.0472436276,212571.3665566507,226389.17987875236
1208,Gloucester County,VA,,,,,,,,,,217087.1222874924,210620.2345405948,207038.77572865467,207515.8482674091,206436.6881831867,209691.39309458516,213854.7040122974,219780.79182367693,226367.207296066,232003.19058079016,236665.9678147632,249516.5902118953,280452.93634199566,311744.0826123212,324969.41718131624,341276.23727801495
1209,Guernsey County,OH,85135.75829759608,89935.40586185084,93925.61294213288,97446.15481270693,101775.84051440342,89276.24129443271,86736.39385986135,87233.162799849,86973.17543625673,85380.8065922835,82889.88536203331,82836.13285511704,86278.59762085434,90596.0356084589,94209.5480977719,103574.40627836336,108346.73652291448,106911.69951370332,105543.8763851726,111756.18394860816,123153.80822521148,141444.9315989243,153034.82545280736,156331.6172557322,163914.289692821
1210,Woodford County,IL,,,,,,,,170997.2444311819,166134.29209101576,156135.45310676057,148262.36805210746,142450.66614856228,146931.23517963663,152861.4344832781,158427.78857296627,159947.4460852046,163530.80328399545,159548.55568445395,152222.64663744395,157943.06232850594,167108.42652127743,179870.04123443054,192286.27340827545,194294.3939133912,198345.25410835087
1211,Colleton County,SC,,,,,,104606.7750649704,113284.00560937152,120317.55057712432,122541.82966618,116488.4350347014,109289.09597096773,108315.52905737243,109342.7101534744,113623.1027288123,112613.12012330817,114149.48741642565,127956.00215818908,134492.60722786796,142977.84281252694,151569.8758215198,164384.94726278898,191300.6190612848,214174.61305807476,218284.09279739507,238756.3979193815
1212,Brown County,SD,,,,,,,,,,124026.72559348778,124441.19691409067,125584.6158442474,131890.07001952757,140807.93151210548,142265.5728884544,141307.06648313126,142727.8535745786,145460.84233908023,150751.6575070916,157974.94885335866,167319.866311549,183890.2565100921,201381.98933403683,204912.94207527148,211253.152286048
1213,Williams County,ND,,,,,,,,,,178406.41027667013,187941.03627451404,195765.3272864339,225325.7956525736,272597.54920391086,296295.8512939752,327393.9145896178,298936.963006477,275491.7193757575,259166.4978802035,274912.07910358085,293980.2587582799,304289.96655006724,311799.3199833967,306874.84771518054,308903.47348668653
1214,Finney County,KS,,,,,,,,,,120655.48944305169,120888.23707800452,120985.65753449254,123350.5701833812,126701.21201076022,130046.93285997742,136322.0333811374,141749.79757750986,146076.00631742863,151555.52745482174,158988.72036529647,170182.7562413736,188923.3461671484,211129.74902496347,219462.3194659456,223393.2012650901
1215,Defiance County,OH,85485.50685363833,89771.02921857014,92373.4841050382,94615.45163425512,97785.81016064798,100773.54259025084,99977.23114409397,98206.08396112542,96452.33908076488,93168.32100834808,90190.51528128843,88884.73062890413,90280.25407153956,96587.83576635704,100437.45766893437,101670.06543812064,106123.4759189099,109203.50089222049,115823.28832093226,121739.05427708868,127940.01524147471,144130.00744202163,155515.87264718214,159138.24120557503,170005.12995484713
1216,Isle of Wight County,VA,126103.8584105441,136254.05301572286,147118.40691435334,158954.4388454156,181577.82457011647,218512.63753270524,242212.67176949716,251528.8362246415,249479.0899641752,237441.9102558577,228039.6427390168,220543.6705534387,223445.65799329607,228012.20486762747,230480.56952187745,237612.11074545095,247542.30240304157,256265.88452780375,260600.70213181945,269929.3505126951,282865.4537031033,307183.067406469,334502.7906615533,343648.03488213284,347886.21065175504
1217,Scott County,MO,,,,,,,,,,,,,,,,,107071.54809079542,113472.26731204566,119262.86314967548,120024.98373017432,124919.12249938709,134140.12958032804,141873.88452734725,140450.86877047035,140006.1725219738
1218,Graham County,AZ,99377.14216234522,105280.850915725,109697.21197521704,114008.60356974154,125392.53709542372,155901.33078652786,183138.30938646093,181056.2018759008,161619.00617232165,136278.35058051808,119351.14371541196,108262.28162433353,116104.34044179929,138152.6659622234,150357.59198408615,157680.81198792506,160424.18158586873,164873.4320701944,170354.75897421796,185008.33042511783,206024.69637325444,233635.83139757204,257687.8370943428,264205.0153200362,271443.7950423608
1219,Lawrence County,MO,,,,,,,,,,,84111.11082275861,81669.64384676896,83591.27912265829,86294.74119165928,88175.37738450448,90680.29044452286,94175.17111277868,99889.14324189792,108617.72527920938,115062.5590235507,123188.90819143472,144001.14103356304,167706.88139962582,177214.4081388003,184981.30779373707
1220,Pontotoc County,OK,67397.05261749044,70551.4999894274,72884.40226322362,75342.50742798756,77800.06063105167,81665.63573223539,85453.08534487603,89923.89260832762,95949.4770519596,99706.73374269145,105175.11461987684,103494.30897454527,100854.86619577029,98901.38976590733,100183.12649587572,105195.8515573083,107216.47927467345,104886.61088077626,112762.01487043912,113005.71357389825,122782.23054821494,140354.905058477,163662.76668658925,169854.19382606246,170168.31555638954
1221,Brown County,TX,,,,,,,,,,114278.3097463024,112771.50421531672,111315.24060823343,111476.24519495635,109846.32825016003,112532.61676558794,115855.5842010268,117330.93534464232,117457.3410725558,124392.72623305397,132662.81213356674,142478.06699553967,160581.0590349535,182939.90441872485,181740.60187709663,184500.719240724
1222,Franklin County,IL,,,,,,,,,,,,,93155.52572986286,94852.67220130452,96958.1918346912,102473.13065927608,94891.3869678211,87201.47302137116,89600.79310485633,95043.04298826166,106116.77406007586,101814.68953770574,97985.45741220856,96047.18339707825,84155.28912568976
1223,Montgomery County,IN,,,,,,,,,,100436.44845507988,98506.28409616984,97216.5868909406,97049.35901227649,97432.4470551212,100662.30531700877,106181.0639436555,111021.41202795957,117079.73045148874,124114.37288805096,132482.52599956022,142254.5825377806,162727.03885571493,186117.6287393316,189994.82399755096,199504.37193113644
1224,Cass County,IN,,,,,,,,,,,,,70274.14811196185,71092.55394702604,71479.39441201609,73040.43728595828,76756.21754610729,80481.81735962143,86569.14555577186,93892.1291567184,101730.34575500306,119367.89420440672,132400.14966127585,139186.2002865945,151969.87372348184
1225,Natchitoches Parish,LA,,,,,,,,,,,,,,,161304.44172773586,162301.01698110256,158701.99146992364,157491.28206479352,158341.42263643772,164310.3532690547,171956.2081985255,178711.89085694795,182958.13134683607,176693.06258556634,164657.762498839
1226,Newberry County,SC,,,,,,,,,,141969.64538505592,138588.87017920584,135338.47353263,135069.41575676532,132299.82277463135,132982.8972067395,138630.7069141141,145471.48897322454,146315.517972683,149813.742402773,157731.84412401976,183563.2977394736,210751.57073662875,231402.1556846702,224282.962856488,226930.92174845395
1227,Clinton County,PA,,,,,,,,,,125880.36645521768,123426.61935830092,114818.50893084698,116575.80319363916,117432.51912993463,121292.9216263674,123137.70415472284,126152.72073975694,130263.56511303857,133471.76306944888,137915.29259516214,142845.1913109043,156970.0930587358,172930.08078130722,172374.6858233867,177248.35036996836
1228,Independence County,AR,79446.77217336248,84087.58811743176,87202.01257166865,90534.6904279929,95081.26959456192,101790.8462443769,108306.50413885778,111528.18836968872,111411.2528340824,109801.01353636548,107055.7835939668,104440.82495996045,106550.56482408344,108717.53796193196,109613.6458771834,113512.11770974052,117468.825211946,119764.3026902778,124236.1662270733,128074.27814751369,136153.2952291192,147510.33774182704,162085.67158262953,160486.346327481,160338.03877002056
1229,Marion County,IL,,,,,,,,,,,,,,,,,78067.29115619176,76871.10928269787,76696.59390847408,72181.77320249824,80357.85341159008,87917.97903270599,94992.78458783578,99173.22535045038,102374.03969566755
1230,Jasper County,IA,75240.57588427875,79362.97723835385,82567.01798676098,85314.57196816738,88973.73617492618,93497.2163251571,95402.58768005676,97192.08919536478,97219.50638137523,97039.20668931604,96582.10107529355,94740.03658368449,95834.65873885724,98392.52844574588,103673.7659890642,109304.81744159073,112676.09272754712,119987.87981014748,130140.23264782398,139842.06023658082,149723.96958225925,166100.56673084255,188151.519617132,192385.75571839517,201248.09818595985
1231,Clarion County,PA,,,,,,,,,,,,,88052.86584708106,93487.33226262072,95461.87213266968,94822.02403141189,93277.01150082635,93091.14739123726,95341.10818355904,93976.90486497252,99107.77370752564,105546.63968189644,108650.51347688076,109841.38261578065,112361.37817630288
1232,Talbot County,MD,192643.0632042905,209399.50878664263,228008.07478693756,253240.81862533977,302419.95335003105,352013.2010210434,403290.7895090348,397936.2681650855,378985.8319006701,345321.5148078349,323807.4792147885,309576.2653678985,282919.75811121095,287271.54647934367,294905.4959006962,301045.75385042705,306923.4635598342,313591.4001363234,322285.5647715187,329433.66398457787,342021.1807703771,394991.0587375581,434580.4081149269,445801.9612015526,467933.260998989
1233,Essex County,NY,78166.11032589727,85233.54605499587,92997.79309426477,102072.49314071158,114752.68890840492,130660.63939395997,140314.12393702747,142873.87895203233,153532.12547226806,149465.02976625957,146942.53468616956,148218.71651999964,149516.4288432497,148696.32525825276,149521.54129640572,151670.2181411827,155466.45193805048,158855.5203719455,162513.02394802138,166600.9293915265,176502.7253455803,210351.2002654503,240905.5341632495,263209.5382571146,271525.3176567252
1234,Covington County,AL,,,,,,,,,,,,,,,97016.69145454717,95538.04994944994,102523.68534576258,104682.40656401186,108234.19586740558,108140.29152442202,114140.9545588295,133540.75061105817,148956.93843019,143726.69526468217,146031.77717153297
1235,Houghton County,MI,,,,,,,,,,,,,,105624.64730929182,105092.82326005126,103658.30401950778,107869.64642071158,111107.8886622308,119319.69276316404,120915.32550490362,124406.48218058483,136150.4631929188,151297.83619806886,154861.48697419878,157021.27020517722
1236,Oneida County,WI,,,,,,,,,,,,167310.46960740277,160167.35962869172,156854.99481228247,163385.36464327856,169712.21997410062,176370.5214900991,181621.3921092672,187287.32996194964,195800.40518346408,212467.55579155215,241941.5296180347,268092.6103634936,277500.769039882,283765.50795627874
1237,Boone County,AR,86710.12024726828,91109.95271615947,93750.04949581162,96569.86689409635,101655.42635823227,109643.93290751334,116368.0894819044,117907.97394031782,118464.23780455504,116249.09409032224,112814.6868239121,112376.8435991892,112584.50514198962,112570.9022213403,112798.44354614768,117261.31702835094,120261.18942157803,124124.05682283832,127061.81246456692,134080.23247092098,141160.0912286379,158823.52372204597,185226.54570699972,196968.236939323,211219.23989642784
1238,Steele County,MN,,,,,,,,,,141138.8628942333,134429.12416941466,129050.24495298928,129832.29094239796,135731.70100116424,141605.3198441407,146139.84943097294,153868.00222297272,164428.87285143998,174162.65604027812,184477.80874575803,195208.95551730235,226002.43116411052,251989.4360665238,258000.7899278711,270956.964827031
1239,Jefferson County,IL,,,,,,,,,,100182.53813892973,98370.18750253618,96950.46857797324,100934.24013761515,124944.0041486963,153593.9913546708,164654.04565173853,139844.2780863621,102865.37222671905,95190.13055216846,95559.34581810008,102766.51686551532,102074.68125618086,109212.06793517544,112455.55226264686,114128.513582776
1240,Webster Parish,LA,,,,,,,,,,97903.51785443469,97159.83521951872,104310.44085715484,108479.25591380714,116142.1424680781,118662.40392516584,140494.32901986915,152677.32864878248,139467.16888920835,133125.38342650374,136565.17540744072,146472.2155244646,138375.26481443693,134373.20304258156,136313.8489057106,130041.3177342388
